vehicle_slug,vehicle_name,wiki_image_url,wiki_url,checked_at,status,error
us_m10_booker_late,M10 Booker,https://static.encyclopedia.warthunder.com/images/us_m10_booker_late.png,https://wiki.warthunder.com/unit/us_m10_booker_late,2026-07-02T19:02:48.390928+00:00,ok,
us_m1128_mgs,M1128,https://static.encyclopedia.warthunder.com/images/us_m1128_mgs.png,https://wiki.warthunder.com/unit/us_m1128_mgs,2026-07-02T19:02:50.572148+00:00,ok,
us_m1128_wolfpack,M1128 Wolfpack,https://static.encyclopedia.warthunder.com/images/us_m1128_wolfpack.png,https://wiki.warthunder.com/unit/us_m1128_wolfpack,2026-07-02T19:02:52.990544+00:00,ok,
us_m1296_dragoon,M1296,https://static.encyclopedia.warthunder.com/images/us_m1296_dragoon.png,https://wiki.warthunder.com/unit/us_m1296_dragoon,2026-07-02T19:02:55.488486+00:00,ok,
us_m163_vulcan,M163,https://static.encyclopedia.warthunder.com/images/us_m163_vulcan.png,https://wiki.warthunder.com/unit/us_m163_vulcan,2026-07-02T19:02:57.868024+00:00,ok,
us_m18_hellcat,M18 GMC,https://static.encyclopedia.warthunder.com/images/us_m18_hellcat.png,https://wiki.warthunder.com/unit/us_m18_hellcat,2026-07-02T19:03:00.219486+00:00,ok,
us_m18_hellcat_black_cat,"M18 ""Black Cat""",https://static.encyclopedia.warthunder.com/images/us_m18_hellcat_black_cat.png,https://wiki.warthunder.com/unit/us_m18_hellcat_black_cat,2026-07-02T19:03:02.295831+00:00,ok,
us_m18_hellcat_kit_3rank,Hellcat (Hell),https://static.encyclopedia.warthunder.com/images/us_m18_hellcat_kit_3rank.png,https://wiki.warthunder.com/unit/us_m18_hellcat_kit_3rank,2026-07-02T19:03:04.509511+00:00,ok,
us_m18_super_hellcat,Super Hellcat,https://static.encyclopedia.warthunder.com/images/us_m18_super_hellcat.png,https://wiki.warthunder.com/unit/us_m18_super_hellcat,2026-07-02T19:03:06.627974+00:00,ok,
us_m19,M19A1,https://static.encyclopedia.warthunder.com/images/us_m19.png,https://wiki.warthunder.com/unit/us_m19,2026-07-02T19:03:08.906367+00:00,ok,
us_m1_abrams,M1 Abrams,https://static.encyclopedia.warthunder.com/images/us_m1_abrams.png,https://wiki.warthunder.com/unit/us_m1_abrams,2026-07-02T19:03:11.638590+00:00,ok,
us_m1_abrams_kvt,M1 KVT,https://static.encyclopedia.warthunder.com/images/us_m1_abrams_kvt.png,https://wiki.warthunder.com/unit/us_m1_abrams_kvt,2026-07-02T19:03:14.306123+00:00,ok,
us_m1_ip_abrams,IPM1,https://static.encyclopedia.warthunder.com/images/us_m1_ip_abrams.png,https://wiki.warthunder.com/unit/us_m1_ip_abrams,2026-07-02T19:03:16.307762+00:00,ok,
us_m1a1_abrams,M1A1,https://static.encyclopedia.warthunder.com/images/us_m1a1_abrams.png,https://wiki.warthunder.com/unit/us_m1a1_abrams,2026-07-02T19:03:19.041567+00:00,ok,
us_m1a1_abrams_yt_cup_2019,␙M1A1,https://static.encyclopedia.warthunder.com/images/us_m1a1_abrams_yt_cup_2019.png,https://wiki.warthunder.com/unit/us_m1a1_abrams_yt_cup_2019,2026-07-02T19:03:21.809767+00:00,ok,
us_m1a1_aim_abrams,M1A1 AIM,https://static.encyclopedia.warthunder.com/images/us_m1a1_aim_abrams.png,https://wiki.warthunder.com/unit/us_m1a1_aim_abrams,2026-07-02T19:03:24.305468+00:00,ok,
us_m1a1_hc_abrams,M1A1 HC,https://static.encyclopedia.warthunder.com/images/us_m1a1_hc_abrams.png,https://wiki.warthunder.com/unit/us_m1a1_hc_abrams,2026-07-02T19:03:26.966010+00:00,ok,
us_m1a1_hc_usmc,M1A1 Click-Bait,https://static.encyclopedia.warthunder.com/images/us_m1a1_hc_usmc.png,https://wiki.warthunder.com/unit/us_m1a1_hc_usmc,2026-07-02T19:03:29.092026+00:00,ok,
us_m1a1_hc_usmc_sm,◍M1A1 HC,https://static.encyclopedia.warthunder.com/images/us_m1a1_hc_usmc_sm.png,https://wiki.warthunder.com/unit/us_m1a1_hc_usmc_sm,2026-07-02T19:03:31.388358+00:00,ok,
us_m1a2_abrams,M1A2 Abrams,https://static.encyclopedia.warthunder.com/images/us_m1a2_abrams.png,https://wiki.warthunder.com/unit/us_m1a2_abrams,2026-07-02T19:03:33.848661+00:00,ok,
us_m1a2_sep2_abrams,M1A2 SEP V2,https://static.encyclopedia.warthunder.com/images/us_m1a2_sep2_abrams.png,https://wiki.warthunder.com/unit/us_m1a2_sep2_abrams,2026-07-02T19:03:36.293785+00:00,ok,
us_m1a2_sep_abrams,M1A2 SEP,https://static.encyclopedia.warthunder.com/images/us_m1a2_sep_abrams.png,https://wiki.warthunder.com/unit/us_m1a2_sep_abrams,2026-07-02T19:03:38.457787+00:00,ok,
us_m22_locust,M22,https://static.encyclopedia.warthunder.com/images/us_m22_locust.png,https://wiki.warthunder.com/unit/us_m22_locust,2026-07-02T19:03:41.126691+00:00,ok,
us_m247,M247,https://static.encyclopedia.warthunder.com/images/us_m247.png,https://wiki.warthunder.com/unit/us_m247,2026-07-02T19:03:43.155867+00:00,ok,
us_m24_chaffee,M24,https://static.encyclopedia.warthunder.com/images/us_m24_chaffee.png,https://wiki.warthunder.com/unit/us_m24_chaffee,2026-07-02T19:03:45.450627+00:00,ok,
us_m24_chaffee_tl,M24 (TL),https://static.encyclopedia.warthunder.com/images/us_m24_chaffee_tl.png,https://wiki.warthunder.com/unit/us_m24_chaffee_tl,2026-07-02T19:03:47.816215+00:00,ok,
us_m26_pershing,M26,https://static.encyclopedia.warthunder.com/images/us_m26_pershing.png,https://wiki.warthunder.com/unit/us_m26_pershing,2026-07-02T19:03:50.060581+00:00,ok,
us_m26_t99,M26 T99,https://static.encyclopedia.warthunder.com/images/us_m26_t99.png,https://wiki.warthunder.com/unit/us_m26_t99,2026-07-02T19:03:52.143054+00:00,ok,
us_m26e1_pershing,M26E1,https://static.encyclopedia.warthunder.com/images/us_m26e1_pershing.png,https://wiki.warthunder.com/unit/us_m26e1_pershing,2026-07-02T19:03:54.522594+00:00,ok,
us_m2_medium,M2,https://static.encyclopedia.warthunder.com/images/us_m2_medium.png,https://wiki.warthunder.com/unit/us_m2_medium,2026-07-02T19:03:57.045596+00:00,ok,
us_m2a2,M2A2,https://static.encyclopedia.warthunder.com/images/us_m2a2.png,https://wiki.warthunder.com/unit/us_m2a2,2026-07-02T19:03:59.109288+00:00,ok,
us_m2a4,M2A4,https://static.encyclopedia.warthunder.com/images/us_m2a4.png,https://wiki.warthunder.com/unit/us_m2a4,2026-07-02T19:04:01.495695+00:00,ok,
us_m2a4_1st_armor_div,M2A4 (1st Arm.Div.),https://static.encyclopedia.warthunder.com/images/us_m2a4_1st_armor_div.png,https://wiki.warthunder.com/unit/us_m2a4_1st_armor_div,2026-07-02T19:04:03.989803+00:00,ok,
us_m36,M36 GMC,https://static.encyclopedia.warthunder.com/images/us_m36.png,https://wiki.warthunder.com/unit/us_m36,2026-07-02T19:04:06.173575+00:00,ok,
us_m36b2,M36B2,https://static.encyclopedia.warthunder.com/images/us_m36b2.png,https://wiki.warthunder.com/unit/us_m36b2,2026-07-02T19:04:08.219962+00:00,ok,
us_m3_bradley,M3 Bradley,https://static.encyclopedia.warthunder.com/images/us_m3_bradley.png,https://wiki.warthunder.com/unit/us_m3_bradley,2026-07-02T19:04:10.742093+00:00,ok,
us_m3_lee,M3 Lee,https://static.encyclopedia.warthunder.com/images/us_m3_lee.png,https://wiki.warthunder.com/unit/us_m3_lee,2026-07-02T19:04:12.559845+00:00,ok,
us_m3_stuart,M3 Stuart,https://static.encyclopedia.warthunder.com/images/us_m3_stuart.png,https://wiki.warthunder.com/unit/us_m3_stuart,2026-07-02T19:04:15.156217+00:00,ok,
us_m3a1_stuart,M3A1 Stuart,https://static.encyclopedia.warthunder.com/images/us_m3a1_stuart.png,https://wiki.warthunder.com/unit/us_m3a1_stuart,2026-07-02T19:04:17.468704+00:00,ok,
us_m3a1_stuart_usmc,M3A1 (USMC),https://static.encyclopedia.warthunder.com/images/us_m3a1_stuart_usmc.png,https://wiki.warthunder.com/unit/us_m3a1_stuart_usmc,2026-07-02T19:04:19.796792+00:00,ok,
us_m3a3_bradley,M3A3 Bradley,https://static.encyclopedia.warthunder.com/images/us_m3a3_bradley.png,https://wiki.warthunder.com/unit/us_m3a3_bradley,2026-07-02T19:04:21.908907+00:00,ok,
us_m41_walker_bulldog,M41A1,https://static.encyclopedia.warthunder.com/images/us_m41_walker_bulldog.png,https://wiki.warthunder.com/unit/us_m41_walker_bulldog,2026-07-02T19:04:24.258182+00:00,ok,
us_m42_duster,M42,https://static.encyclopedia.warthunder.com/images/us_m42_duster.png,https://wiki.warthunder.com/unit/us_m42_duster,2026-07-02T19:04:26.627527+00:00,ok,
us_m44,M44,https://static.encyclopedia.warthunder.com/images/us_m44.png,https://wiki.warthunder.com/unit/us_m44,2026-07-02T19:04:28.622591+00:00,ok,
us_m46_patton,M46,https://static.encyclopedia.warthunder.com/images/us_m46_patton.png,https://wiki.warthunder.com/unit/us_m46_patton,2026-07-02T19:04:31.064516+00:00,ok,
us_m46_patton_73_armor_bat,"M46 ""Tiger""",https://static.encyclopedia.warthunder.com/images/us_m46_patton_73_armor_bat.png,https://wiki.warthunder.com/unit/us_m46_patton_73_armor_bat,2026-07-02T19:04:33.170973+00:00,ok,
us_m47_patton_II,M47,https://static.encyclopedia.warthunder.com/images/us_m47_patton_ii.png,https://wiki.warthunder.com/unit/us_m47_patton_II,2026-07-02T19:04:35.198795+00:00,ok,
us_m48a1_patton_III,M48A1,https://static.encyclopedia.warthunder.com/images/us_m48a1_patton_iii.png,https://wiki.warthunder.com/unit/us_m48a1_patton_III,2026-07-02T19:04:37.722233+00:00,ok,
us_m4_sherman,M4,https://static.encyclopedia.warthunder.com/images/us_m4_sherman.png,https://wiki.warthunder.com/unit/us_m4_sherman,2026-07-02T19:04:40.124264+00:00,ok,
us_m4_sherman_calliope,Calliope,https://static.encyclopedia.warthunder.com/images/us_m4_sherman_calliope.png,https://wiki.warthunder.com/unit/us_m4_sherman_calliope,2026-07-02T19:04:42.456988+00:00,ok,
us_m4_sherman_promo,M4,https://static.encyclopedia.warthunder.com/images/us_m4_sherman_promo.png,https://wiki.warthunder.com/unit/us_m4_sherman_promo,2026-07-02T19:04:44.859856+00:00,ok,
us_m4_t26,M4/T26,https://static.encyclopedia.warthunder.com/images/us_m4_t26.png,https://wiki.warthunder.com/unit/us_m4_t26,2026-07-02T19:04:47.055614+00:00,ok,
us_m4a1_1942_sherman,M4A1,https://static.encyclopedia.warthunder.com/images/us_m4a1_1942_sherman.png,https://wiki.warthunder.com/unit/us_m4a1_1942_sherman,2026-07-02T19:04:49.398127+00:00,ok,
us_m4a1_76w_sherman,M4A1 (76) W,https://static.encyclopedia.warthunder.com/images/us_m4a1_76w_sherman.png,https://wiki.warthunder.com/unit/us_m4a1_76w_sherman,2026-07-02T19:04:51.716233+00:00,ok,
us_m4a2_1944,M4A2 (1944),,https://wiki.warthunder.com/unit/us_m4a2_1944,2026-07-02T19:04:53.616422+00:00,http_404,
us_m4a2_1944_germ,M4 748 (a),https://static.encyclopedia.warthunder.com/images/us_m4a2_1944_germ.png,https://wiki.warthunder.com/unit/us_m4a2_1944_germ,2026-07-02T19:04:55.811807+00:00,ok,
us_m4a2_76w_sherman,M4A2 (76) W,https://static.encyclopedia.warthunder.com/images/us_m4a2_76w_sherman.png,https://wiki.warthunder.com/unit/us_m4a2_76w_sherman,2026-07-02T19:04:58.142204+00:00,ok,
us_m4a2_sherman,M4A2,https://static.encyclopedia.warthunder.com/images/us_m4a2_sherman.png,https://wiki.warthunder.com/unit/us_m4a2_sherman,2026-07-02T19:05:00.195226+00:00,ok,
us_m4a3_105_sherman,M4A3 (105),https://static.encyclopedia.warthunder.com/images/us_m4a3_105_sherman.png,https://wiki.warthunder.com/unit/us_m4a3_105_sherman,2026-07-02T19:05:02.123619+00:00,ok,
us_m4a3e2_76w_sherman_jumbo,M4A3E2 (76) W,https://static.encyclopedia.warthunder.com/images/us_m4a3e2_76w_sherman_jumbo.png,https://wiki.warthunder.com/unit/us_m4a3e2_76w_sherman_jumbo,2026-07-02T19:05:04.441344+00:00,ok,
us_m4a3e2_sherman_jumbo,M4A3E2,https://static.encyclopedia.warthunder.com/images/us_m4a3e2_sherman_jumbo.png,https://wiki.warthunder.com/unit/us_m4a3e2_sherman_jumbo,2026-07-02T19:05:06.693499+00:00,ok,
us_m4a3e2_sherman_jumbo_cobra_king,Cobra King,https://static.encyclopedia.warthunder.com/images/us_m4a3e2_sherman_jumbo_cobra_king.png,https://wiki.warthunder.com/unit/us_m4a3e2_sherman_jumbo_cobra_king,2026-07-02T19:05:09.297482+00:00,ok,
us_m4a3e8_76w_sherman,M4A3 (76) W,https://static.encyclopedia.warthunder.com/images/us_m4a3e8_76w_sherman.png,https://wiki.warthunder.com/unit/us_m4a3e8_76w_sherman,2026-07-02T19:05:11.564296+00:00,ok,
us_m4a3e8_76w_sherman_kit_3rank,Sherman (Hell),https://static.encyclopedia.warthunder.com/images/us_m4a3e8_76w_sherman_kit_3rank.png,https://wiki.warthunder.com/unit/us_m4a3e8_76w_sherman_kit_3rank,2026-07-02T19:05:13.788517+00:00,ok,
us_m4a5_ram_2,M4A5,https://static.encyclopedia.warthunder.com/images/us_m4a5_ram_2.png,https://wiki.warthunder.com/unit/us_m4a5_ram_2,2026-07-02T19:05:15.619406+00:00,ok,
us_m50_ontos,M50,https://static.encyclopedia.warthunder.com/images/us_m50_ontos.png,https://wiki.warthunder.com/unit/us_m50_ontos,2026-07-02T19:05:17.864392+00:00,ok,
us_m55,M55,https://static.encyclopedia.warthunder.com/images/us_m55.png,https://wiki.warthunder.com/unit/us_m55,2026-07-02T19:05:19.980683+00:00,ok,
us_m551,M551,https://static.encyclopedia.warthunder.com/images/us_m551.png,https://wiki.warthunder.com/unit/us_m551,2026-07-02T19:05:22.622757+00:00,ok,
us_m551_76,M551(76),https://static.encyclopedia.warthunder.com/images/us_m551_76.png,https://wiki.warthunder.com/unit/us_m551_76,2026-07-02T19:05:25.176172+00:00,ok,
us_m56_scorpion,M56,https://static.encyclopedia.warthunder.com/images/us_m56_scorpion.png,https://wiki.warthunder.com/unit/us_m56_scorpion,2026-07-02T19:05:27.608469+00:00,ok,
us_m5a1_stuart,M5A1,https://static.encyclopedia.warthunder.com/images/us_m5a1_stuart.png,https://wiki.warthunder.com/unit/us_m5a1_stuart,2026-07-02T19:05:29.462800+00:00,ok,
us_m5a1_stuart_canadian_5st_arm,Stuart VI (5th CAD),https://static.encyclopedia.warthunder.com/images/us_m5a1_stuart_canadian_5st_arm.png,https://wiki.warthunder.com/unit/us_m5a1_stuart_canadian_5st_arm,2026-07-02T19:05:31.544708+00:00,ok,
us_m5a1_stuart_td,M5A1 TD,https://static.encyclopedia.warthunder.com/images/us_m5a1_stuart_td.png,https://wiki.warthunder.com/unit/us_m5a1_stuart_td,2026-07-02T19:05:34.128768+00:00,ok,
us_m60,M60,https://static.encyclopedia.warthunder.com/images/us_m60.png,https://wiki.warthunder.com/unit/us_m60,2026-07-02T19:05:36.800560+00:00,ok,
us_m60_120s,120S,https://static.encyclopedia.warthunder.com/images/us_m60_120s.png,https://wiki.warthunder.com/unit/us_m60_120s,2026-07-02T19:05:38.775556+00:00,ok,
us_m60a1,M60A1 (AOS),https://static.encyclopedia.warthunder.com/images/us_m60a1.png,https://wiki.warthunder.com/unit/us_m60a1,2026-07-02T19:05:40.973075+00:00,ok,
us_m60a1_rise_passive_era,M60A1 RISE (P),https://static.encyclopedia.warthunder.com/images/us_m60a1_rise_passive_era.png,https://wiki.warthunder.com/unit/us_m60a1_rise_passive_era,2026-07-02T19:05:43.227134+00:00,ok,
us_m60a2,M60A2,https://static.encyclopedia.warthunder.com/images/us_m60a2.png,https://wiki.warthunder.com/unit/us_m60a2,2026-07-02T19:05:45.295198+00:00,ok,
us_m60a3_slep,M60 AMBT,https://static.encyclopedia.warthunder.com/images/us_m60a3_slep.png,https://wiki.warthunder.com/unit/us_m60a3_slep,2026-07-02T19:05:47.194869+00:00,ok,
us_m60a3_tts,M60A3 TTS,https://static.encyclopedia.warthunder.com/images/us_m60a3_tts.png,https://wiki.warthunder.com/unit/us_m60a3_tts,2026-07-02T19:05:49.639931+00:00,ok,
us_m6a1,M6A1,https://static.encyclopedia.warthunder.com/images/us_m6a1.png,https://wiki.warthunder.com/unit/us_m6a1,2026-07-02T19:05:51.912276+00:00,ok,
us_m6a2e1,M6A2E1,https://static.encyclopedia.warthunder.com/images/us_m6a2e1.png,https://wiki.warthunder.com/unit/us_m6a2e1,2026-07-02T19:05:53.909682+00:00,ok,
us_m728,M728 CEV,https://static.encyclopedia.warthunder.com/images/us_m728.png,https://wiki.warthunder.com/unit/us_m728,2026-07-02T19:05:55.824020+00:00,ok,
us_m8_greyhound,M8 LAC,https://static.encyclopedia.warthunder.com/images/us_m8_greyhound.png,https://wiki.warthunder.com/unit/us_m8_greyhound,2026-07-02T19:05:58.010749+00:00,ok,
us_m8_scott,M8 HMC,https://static.encyclopedia.warthunder.com/images/us_m8_scott.png,https://wiki.warthunder.com/unit/us_m8_scott,2026-07-02T19:06:00.367171+00:00,ok,
us_m8a1,M8A1 GMC,https://static.encyclopedia.warthunder.com/images/us_m8a1.png,https://wiki.warthunder.com/unit/us_m8a1,2026-07-02T19:06:02.243010+00:00,ok,
us_m901_itv,M901,https://static.encyclopedia.warthunder.com/images/us_m901_itv.png,https://wiki.warthunder.com/unit/us_m901_itv,2026-07-02T19:06:04.075594+00:00,ok,
us_magach_3,Magach 3 (ERA),https://static.encyclopedia.warthunder.com/images/us_magach_3.png,https://wiki.warthunder.com/unit/us_magach_3,2026-07-02T19:06:05.998745+00:00,ok,
us_mbt_70,MBT-70,https://static.encyclopedia.warthunder.com/images/us_mbt_70.png,https://wiki.warthunder.com/unit/us_mbt_70,2026-07-02T19:06:08.111648+00:00,ok,
us_merkava_mk_1,Merkava Mk.1,https://static.encyclopedia.warthunder.com/images/us_merkava_mk_1.png,https://wiki.warthunder.com/unit/us_merkava_mk_1,2026-07-02T19:06:10.945506+00:00,ok,
us_merkava_mk_2b_late,Merkava Mk.2B,https://static.encyclopedia.warthunder.com/images/us_merkava_mk_2b_late.png,https://wiki.warthunder.com/unit/us_merkava_mk_2b_late,2026-07-02T19:06:13.582614+00:00,ok,
us_merkava_mk_3d,Merkava Mk.3D,https://static.encyclopedia.warthunder.com/images/us_merkava_mk_3d.png,https://wiki.warthunder.com/unit/us_merkava_mk_3d,2026-07-02T19:06:15.829269+00:00,ok,
us_mim_72_chaparral,Imp.Chaparral,https://static.encyclopedia.warthunder.com/images/us_mim_72_chaparral.png,https://wiki.warthunder.com/unit/us_mim_72_chaparral,2026-07-02T19:06:17.775409+00:00,ok,
us_mk1_grant,Grant I,https://static.encyclopedia.warthunder.com/images/us_mk1_grant.png,https://wiki.warthunder.com/unit/us_mk1_grant,2026-07-02T19:06:20.178301+00:00,ok,
us_nasams_fcs,NASAMS 3 (СОЦ),https://static.encyclopedia.warthunder.com/images/us_nasams_fcs.png,https://wiki.warthunder.com/unit/us_nasams_fcs,2026-07-02T19:06:22.079442+00:00,ok,
us_rdf_lt,RDF/LT,https://static.encyclopedia.warthunder.com/images/us_rdf_lt.png,https://wiki.warthunder.com/unit/us_rdf_lt,2026-07-02T19:06:24.021288+00:00,ok,
us_skink_aa,Skink,https://static.encyclopedia.warthunder.com/images/us_skink_aa.png,https://wiki.warthunder.com/unit/us_skink_aa,2026-07-02T19:06:26.444613+00:00,ok,
us_skink_aa_kit_3rank,Skink (Hell),https://static.encyclopedia.warthunder.com/images/us_skink_aa_kit_3rank.png,https://wiki.warthunder.com/unit/us_skink_aa_kit_3rank,2026-07-02T19:06:28.377651+00:00,ok,
us_sl_amraam_fcs,CLAWS (СОЦ),https://static.encyclopedia.warthunder.com/images/us_sl_amraam_fcs.png,https://wiki.warthunder.com/unit/us_sl_amraam_fcs,2026-07-02T19:06:30.875795+00:00,ok,
us_stingray,Stingray,https://static.encyclopedia.warthunder.com/images/us_stingray.png,https://wiki.warthunder.com/unit/us_stingray,2026-07-02T19:06:33.350554+00:00,ok,
us_t114,T114,https://static.encyclopedia.warthunder.com/images/us_t114.png,https://wiki.warthunder.com/unit/us_t114,2026-07-02T19:06:35.676521+00:00,ok,
us_t14,T14,https://static.encyclopedia.warthunder.com/images/us_t14.png,https://wiki.warthunder.com/unit/us_t14,2026-07-02T19:06:38.118211+00:00,ok,
us_t18_e2,T18E2,https://static.encyclopedia.warthunder.com/images/us_t18_e2.png,https://wiki.warthunder.com/unit/us_t18_e2,2026-07-02T19:06:40.288772+00:00,ok,
us_t1e1,T1E1,https://static.encyclopedia.warthunder.com/images/us_t1e1.png,https://wiki.warthunder.com/unit/us_t1e1,2026-07-02T19:06:42.825364+00:00,ok,
us_t1e1_90,T1E1 (90),https://static.encyclopedia.warthunder.com/images/us_t1e1_90.png,https://wiki.warthunder.com/unit/us_t1e1_90,2026-07-02T19:06:45.219699+00:00,ok,
us_t20,T20,https://static.encyclopedia.warthunder.com/images/us_t20.png,https://wiki.warthunder.com/unit/us_t20,2026-07-02T19:06:47.690154+00:00,ok,
us_t25,T25,https://static.encyclopedia.warthunder.com/images/us_t25.png,https://wiki.warthunder.com/unit/us_t25,2026-07-02T19:06:49.804387+00:00,ok,
us_t26e4_superpershing,T26E1-1,https://static.encyclopedia.warthunder.com/images/us_t26e4_superpershing.png,https://wiki.warthunder.com/unit/us_t26e4_superpershing,2026-07-02T19:06:51.746846+00:00,ok,
us_t26e5,T26E5,https://static.encyclopedia.warthunder.com/images/us_t26e5.png,https://wiki.warthunder.com/unit/us_t26e5,2026-07-02T19:06:53.671401+00:00,ok,
us_t28,T28,https://static.encyclopedia.warthunder.com/images/us_t28.png,https://wiki.warthunder.com/unit/us_t28,2026-07-02T19:06:55.701987+00:00,ok,
us_t29,T29,https://static.encyclopedia.warthunder.com/images/us_t29.png,https://wiki.warthunder.com/unit/us_t29,2026-07-02T19:06:58.208524+00:00,ok,
us_t30,T30,https://static.encyclopedia.warthunder.com/images/us_t30.png,https://wiki.warthunder.com/unit/us_t30,2026-07-02T19:07:00.563756+00:00,ok,
us_t32,T32,https://static.encyclopedia.warthunder.com/images/us_t32.png,https://wiki.warthunder.com/unit/us_t32,2026-07-02T19:07:02.586072+00:00,ok,
us_t32e1,T32E1,https://static.encyclopedia.warthunder.com/images/us_t32e1.png,https://wiki.warthunder.com/unit/us_t32e1,2026-07-02T19:07:04.973658+00:00,ok,
us_t34,T34,https://static.encyclopedia.warthunder.com/images/us_t34.png,https://wiki.warthunder.com/unit/us_t34,2026-07-02T19:07:07.036685+00:00,ok,
us_t54e1,T54E1,https://static.encyclopedia.warthunder.com/images/us_t54e1.png,https://wiki.warthunder.com/unit/us_t54e1,2026-07-02T19:07:09.623749+00:00,ok,
us_t54e2,T54E2,https://static.encyclopedia.warthunder.com/images/us_t54e2.png,https://wiki.warthunder.com/unit/us_t54e2,2026-07-02T19:07:11.514210+00:00,ok,
us_t55e1,T55E1,https://static.encyclopedia.warthunder.com/images/us_t55e1.png,https://wiki.warthunder.com/unit/us_t55e1,2026-07-02T19:07:13.675110+00:00,ok,
us_t58,T58,https://static.encyclopedia.warthunder.com/images/us_t58.png,https://wiki.warthunder.com/unit/us_t58,2026-07-02T19:07:16.225452+00:00,ok,
us_t77e1,T77E1,https://static.encyclopedia.warthunder.com/images/us_t77e1.png,https://wiki.warthunder.com/unit/us_t77e1,2026-07-02T19:07:18.038349+00:00,ok,
us_t86,T86,https://static.encyclopedia.warthunder.com/images/us_t86.png,https://wiki.warthunder.com/unit/us_t86,2026-07-02T19:07:20.537153+00:00,ok,
us_t92,T92,https://static.encyclopedia.warthunder.com/images/us_t92.png,https://wiki.warthunder.com/unit/us_t92,2026-07-02T19:07:22.994856+00:00,ok,
us_t95,T95,https://static.encyclopedia.warthunder.com/images/us_t95.png,https://wiki.warthunder.com/unit/us_t95,2026-07-02T19:07:25.480960+00:00,ok,
us_t95e1,T95E1,https://static.encyclopedia.warthunder.com/images/us_t95e1.png,https://wiki.warthunder.com/unit/us_t95e1,2026-07-02T19:07:27.985482+00:00,ok,
us_xm1_chrysler,XM1 (Chrysler),https://static.encyclopedia.warthunder.com/images/us_xm1_chrysler.png,https://wiki.warthunder.com/unit/us_xm1_chrysler,2026-07-02T19:07:30.632069+00:00,ok,
us_xm1_gm,XM1 (GM),https://static.encyclopedia.warthunder.com/images/us_xm1_gm.png,https://wiki.warthunder.com/unit/us_xm1_gm,2026-07-02T19:07:32.937608+00:00,ok,
us_xm246,XM246,https://static.encyclopedia.warthunder.com/images/us_xm246.png,https://wiki.warthunder.com/unit/us_xm246,2026-07-02T19:07:35.153238+00:00,ok,
us_xm_8,XM8,https://static.encyclopedia.warthunder.com/images/us_xm_8.png,https://wiki.warthunder.com/unit/us_xm_8,2026-07-02T19:07:37.105785+00:00,ok,
us_xm_800t,XM800T,https://static.encyclopedia.warthunder.com/images/us_xm_800t.png,https://wiki.warthunder.com/unit/us_xm_800t,2026-07-02T19:07:39.617756+00:00,ok,
us_xm_803,XM803,https://static.encyclopedia.warthunder.com/images/us_xm_803.png,https://wiki.warthunder.com/unit/us_xm_803,2026-07-02T19:07:42.006973+00:00,ok,
us_xm_975_roland,XM975,https://static.encyclopedia.warthunder.com/images/us_xm_975_roland.png,https://wiki.warthunder.com/unit/us_xm_975_roland,2026-07-02T19:07:44.452131+00:00,ok,
ussr_2s1,2S1,https://static.encyclopedia.warthunder.com/images/ussr_2s1.png,https://wiki.warthunder.com/unit/ussr_2s1,2026-07-02T19:07:46.556925+00:00,ok,
ussr_2s19_m1,2С19М1,https://static.encyclopedia.warthunder.com/images/ussr_2s19_m1.png,https://wiki.warthunder.com/unit/ussr_2s19_m1,2026-07-02T19:07:48.523025+00:00,ok,
ussr_2s19_m2,2С19М2,https://static.encyclopedia.warthunder.com/images/ussr_2s19_m2.png,https://wiki.warthunder.com/unit/ussr_2s19_m2,2026-07-02T19:07:50.999296+00:00,ok,
ussr_2s25,2S25,https://static.encyclopedia.warthunder.com/images/ussr_2s25.png,https://wiki.warthunder.com/unit/ussr_2s25,2026-07-02T19:07:53.430461+00:00,ok,
ussr_2s25m,2S25M,https://static.encyclopedia.warthunder.com/images/ussr_2s25m.png,https://wiki.warthunder.com/unit/ussr_2s25m,2026-07-02T19:07:55.729570+00:00,ok,
ussr_2s38,2S38,https://static.encyclopedia.warthunder.com/images/ussr_2s38.png,https://wiki.warthunder.com/unit/ussr_2s38,2026-07-02T19:07:58.143728+00:00,ok,
ussr_2s3m,2S3M,https://static.encyclopedia.warthunder.com/images/ussr_2s3m.png,https://wiki.warthunder.com/unit/ussr_2s3m,2026-07-02T19:08:00.497929+00:00,ok,
ussr_9a33bm3,Оса-АКМ,https://static.encyclopedia.warthunder.com/images/ussr_9a33bm3.png,https://wiki.warthunder.com/unit/ussr_9a33bm3,2026-07-02T19:08:02.958623+00:00,ok,
ussr_9a35_m2,Strela-10M2,https://static.encyclopedia.warthunder.com/images/ussr_9a35_m2.png,https://wiki.warthunder.com/unit/ussr_9a35_m2,2026-07-02T19:08:05.501447+00:00,ok,
ussr_9p149,Shturm-S,https://static.encyclopedia.warthunder.com/images/ussr_9p149.png,https://wiki.warthunder.com/unit/ussr_9p149,2026-07-02T19:08:07.640479+00:00,ok,
ussr_9p157,Khrizantema-S,https://static.encyclopedia.warthunder.com/images/ussr_9p157.png,https://wiki.warthunder.com/unit/ussr_9p157,2026-07-02T19:08:10.012041+00:00,ok,
