snapshot_date,vehicle_id,vehicle_slug,vehicle_name,vehicle_url,index_type,index_type_code,index_role,index_role_code,index_country,index_mode,index_rank,index_battles,index_win_rate,index_efficiency,search,pic,pulled_at
2026-08-28,3584,cn_vt_4,VT4,https://thunderskill.com/en/vehicle/cn_vt_4,Ground forces,2,other,other,CHINA,R,7,6,100.0,77.73,VT4 cn_vt_4 other,,2026-08-28T10:00:17.959665+00:00
2026-08-28,1490,germ_stuh_III_ausf_G,StuH 42 G,https://thunderskill.com/en/vehicle/germ_stuh_III_ausf_G,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,2,6,0.0,71.66870967741936,StuH 42 G germ_stuh_III_ausf_G Tank Destroyer,https://thunderskill.com/vehimgs/germ_stuh_iii_ausf_g.png,2026-08-28T10:00:17.959665+00:00
2026-08-28,2659,it_m3a3_stuart,M3A3,https://thunderskill.com/en/vehicle/it_m3a3_stuart,Ground forces,2,Light Tank,light_tank,ITALY,R,2,6,0.0,66.37,M3A3 it_m3a3_stuart Light Tank,https://thunderskill.com/vehimgs/it_m3a3_stuart.png,2026-08-28T10:00:17.959665+00:00
2026-08-28,3485,uk_a25_mk_8,Harry Hopkins I,https://thunderskill.com/en/vehicle/uk_a25_mk_8,Ground forces,2,Light Tank,light_tank,BRITAIN,R,2,6,50.0,54.57413793103451,Harry Hopkins I uk_a25_mk_8 Light Tank,,2026-08-28T10:00:17.959665+00:00
2026-08-28,1424,germ_pzkpfw_IV_ausf_C,Pz.IV C,https://thunderskill.com/en/vehicle/germ_pzkpfw_IV_ausf_C,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,1,6,0.0,51.82217391304349,Pz.IV C germ_pzkpfw_IV_ausf_C Medium Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_iv_ausf_c.png,2026-08-28T10:00:17.959665+00:00
2026-08-28,1574,germ_flakpanzer_I_ausf_A,Flakpanzer I,https://thunderskill.com/en/vehicle/germ_flakpanzer_I_ausf_A,Ground forces,2,SPAA,spaa,GERMANY,R,1,6,0.0,47.152307692307694,Flakpanzer I germ_flakpanzer_I_ausf_A SPAA,https://thunderskill.com/vehimgs/germ_flakpanzer_i_ausf_a.png,2026-08-28T10:00:17.959665+00:00
2026-08-28,3251,il_mim_72_chaparral,Imp.Chaparral,https://thunderskill.com/en/vehicle/il_mim_72_chaparral,Ground forces,2,SPAA,spaa,ISRAEL,R,7,6,100.0,29.080000000000002,Imp.Chaparral il_mim_72_chaparral SPAA,https://thunderskill.com/vehimgs/il_mim_72_chaparral.png,2026-08-28T10:00:17.959665+00:00
2026-08-28,3062,il_magach_6c,Magach 6C,https://thunderskill.com/en/vehicle/il_magach_6c,Ground forces,2,Medium Tank,medium_tank,ISRAEL,R,6,5,0.0,47.885,Magach 6C il_magach_6c Medium Tank,https://thunderskill.com/vehimgs/il_magach_6c.png,2026-08-28T10:00:17.959665+00:00
2026-08-28,2066,fr_cckw_353_bofors,CCKW 353 AA,https://thunderskill.com/en/vehicle/fr_cckw_353_bofors,Ground forces,2,SPAA,spaa,FRANCE,R,2,5,100.0,39.59923076923077,CCKW 353 AA fr_cckw_353_bofors SPAA,https://thunderskill.com/vehimgs/fr_cckw_353_bofors.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2281,jp_type_75_mlrs,Type 75 MLRS,https://thunderskill.com/en/vehicle/jp_type_75_mlrs,Ground forces,2,Tank Destroyer,tank_destroyer,JAPAN,R,5,5,0.0,38.488846153846126,Type 75 MLRS jp_type_75_mlrs Tank Destroyer,https://thunderskill.com/vehimgs/jp_type_75_mlrs.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2105,germ_pzkpfw_V_ersatz_m10,Ersatz M10,https://thunderskill.com/en/vehicle/germ_pzkpfw_V_ersatz_m10,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,4,4,0.0,88.06571428571428,Ersatz M10 germ_pzkpfw_V_ersatz_m10 Medium Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_v_ersatz_m10.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1509,us_m26_t99,M26 T99,https://thunderskill.com/en/vehicle/us_m26_t99,Ground forces,2,Medium Tank,medium_tank,USA,R,4,4,100.0,87.06875000000001,M26 T99 us_m26_t99 Medium Tank,https://thunderskill.com/vehimgs/us_m26_t99.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2447,cn_m3a3_stuart,␗M3A3 Stuart,https://thunderskill.com/en/vehicle/cn_m3a3_stuart,Ground forces,2,Light Tank,light_tank,CHINA,R,2,4,0.0,79.69,␗M3A3 Stuart cn_m3a3_stuart Light Tank,https://thunderskill.com/vehimgs/cn_m3a3_stuart.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2887,fr_lvt_bofors,LVT-4/40,https://thunderskill.com/en/vehicle/fr_lvt_bofors,Ground forces,2,Light Tank,light_tank,FRANCE,R,2,4,100.0,77.58,LVT-4/40 fr_lvt_bofors Light Tank,https://thunderskill.com/vehimgs/fr_lvt_bofors.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1446,ussr_pzkpfw_III_ausf_J_L42,T-III,https://thunderskill.com/en/vehicle/ussr_pzkpfw_III_ausf_J_L42,Ground forces,2,Medium Tank,medium_tank,USSR,R,1,4,100.0,71.9,T-III ussr_pzkpfw_III_ausf_J_L42 Medium Tank,https://thunderskill.com/vehimgs/ussr_pzkpfw_iii_ausf_j_l42.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3072,il_magach_6m,Magach 6M,https://thunderskill.com/en/vehicle/il_magach_6m,Ground forces,2,Medium Tank,medium_tank,ISRAEL,R,6,4,0.0,58.13833333333333,Magach 6M il_magach_6m Medium Tank,https://thunderskill.com/vehimgs/il_magach_6m.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1929,ussr_bm_13n,BM-13N,https://thunderskill.com/en/vehicle/ussr_bm_13n,Ground forces,2,Tank Destroyer,tank_destroyer,USSR,R,2,4,16.666666666666668,51.03333333333335,BM-13N ussr_bm_13n Tank Destroyer,https://thunderskill.com/vehimgs/ussr_bm_13n.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1901,ussr_type_62,Type 62,https://thunderskill.com/en/vehicle/ussr_type_62,Ground forces,2,Light Tank,light_tank,USSR,R,4,4,0.0,44.92,Type 62 ussr_type_62 Light Tank,https://thunderskill.com/vehimgs/ussr_type_62.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2136,uk_vickers_mk_6_aa_mk_1,Light AA Mk I,https://thunderskill.com/en/vehicle/uk_vickers_mk_6_aa_mk_1,Ground forces,2,SPAA,spaa,BRITAIN,R,1,4,0.0,37.83,Light AA Mk I uk_vickers_mk_6_aa_mk_1 SPAA,https://thunderskill.com/vehimgs/uk_vickers_mk_6_aa_mk_1.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1545,ussr_gaz_4m,GAZ-AAA (4M),https://thunderskill.com/en/vehicle/ussr_gaz_4m,Ground forces,2,SPAA,spaa,USSR,R,1,4,0.0,35.39,GAZ-AAA (4M) ussr_gaz_4m SPAA,https://thunderskill.com/vehimgs/ussr_gaz_4m.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1399,us_halftrack_m16,M16 MGMC,https://thunderskill.com/en/vehicle/us_halftrack_m16,Ground forces,2,SPAA,spaa,USA,R,2,4,0.0,34.9925,M16 MGMC us_halftrack_m16 SPAA,https://thunderskill.com/vehimgs/us_halftrack_m16.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1584,ussr_t_26_1940,T-26,https://thunderskill.com/en/vehicle/ussr_t_26_1940,Ground forces,2,Light Tank,light_tank,USSR,R,1,4,0.0,0.0,T-26 ussr_t_26_1940 Light Tank,https://thunderskill.com/vehimgs/ussr_t_26_1940.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1502,ussr_t_60_1941,T-60,https://thunderskill.com/en/vehicle/ussr_t_60_1941,Ground forces,2,Light Tank,light_tank,USSR,R,1,4,0.0,0.0,T-60 ussr_t_60_1941 Light Tank,https://thunderskill.com/vehimgs/ussr_t_60_1941.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1528,germ_panzerwerfer_42,15 cm Pz.W.42,https://thunderskill.com/en/vehicle/germ_panzerwerfer_42,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,2,3,0.0,80.02,15 cm Pz.W.42 germ_panzerwerfer_42 Tank Destroyer,https://thunderskill.com/vehimgs/germ_panzerwerfer_42.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1733,ussr_smk,SMK,https://thunderskill.com/en/vehicle/ussr_smk,Ground forces,2,Heavy Tank,heavy_tank,USSR,R,2,3,0.0,74.04,SMK ussr_smk Heavy Tank,https://thunderskill.com/vehimgs/ussr_smk.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1414,ussr_t_50,T-50,https://thunderskill.com/en/vehicle/ussr_t_50,Ground forces,2,Light Tank,light_tank,USSR,R,2,3,50.0,66.18470588235294,T-50 ussr_t_50 Light Tank,https://thunderskill.com/vehimgs/ussr_t_50.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1979,ussr_type_65_aa,Phòng không T-34,https://thunderskill.com/en/vehicle/ussr_type_65_aa,Ground forces,2,SPAA,spaa,USSR,R,3,3,0.0,60.71,Phòng không T-34 ussr_type_65_aa SPAA,https://thunderskill.com/vehimgs/ussr_type_65_aa.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1764,us_m4a2_1944_germ,M4 748 (a),https://thunderskill.com/en/vehicle/us_m4a2_1944_germ,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,3,3,0.0,57.24,M4 748 (a) us_m4a2_1944_germ Medium Tank,https://thunderskill.com/vehimgs/us_m4a2_1944_germ.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2723,us_merkava_mk_3d,Merkava Mk.3D,https://thunderskill.com/en/vehicle/us_merkava_mk_3d,Ground forces,2,Medium Tank,medium_tank,USA,R,7,3,0.0,57.00153846153846,Merkava Mk.3D us_merkava_mk_3d Medium Tank,https://thunderskill.com/vehimgs/us_merkava_mk_3d.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2903,it_vcc_80_hitfist_30,VCC-80/30,https://thunderskill.com/en/vehicle/it_vcc_80_hitfist_30,Ground forces,2,Light Tank,light_tank,ITALY,R,7,3,0.0,42.64,VCC-80/30 it_vcc_80_hitfist_30 Light Tank,https://thunderskill.com/vehimgs/it_vcc_80_hitfist_30.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3525,sw_eldenhet_98,EldE 98,https://thunderskill.com/en/vehicle/sw_eldenhet_98,Ground forces,2,SPAA,spaa,SWEDEN,R,8,3,0.0,26.954090909090898,EldE 98 sw_eldenhet_98 SPAA,,2026-08-28T10:00:19.131104+00:00
2026-08-28,1464,uk_a39_tortoise,Tortoise,https://thunderskill.com/en/vehicle/uk_a39_tortoise,Ground forces,2,Tank Destroyer,tank_destroyer,BRITAIN,R,4,3,0.0,26.180909090909097,Tortoise uk_a39_tortoise Tank Destroyer,https://thunderskill.com/vehimgs/uk_a39_tortoise.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1402,us_halftrack_m13,M13 MGMC,https://thunderskill.com/en/vehicle/us_halftrack_m13,Ground forces,2,SPAA,spaa,USA,R,1,3,0.0,0.0,M13 MGMC us_halftrack_m13 SPAA,https://thunderskill.com/vehimgs/us_halftrack_m13.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3022,il_magach_3,Magach 3 (ERA),https://thunderskill.com/en/vehicle/il_magach_3,Ground forces,2,Medium Tank,medium_tank,ISRAEL,R,5,2,0.0,79.26,Magach 3 (ERA) il_magach_3 Medium Tank,https://thunderskill.com/vehimgs/il_magach_3.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2278,ussr_su_57b,SU-57B,https://thunderskill.com/en/vehicle/ussr_su_57b,Ground forces,2,Tank Destroyer,tank_destroyer,USSR,R,2,2,50.0,68.29,SU-57B ussr_su_57b Tank Destroyer,https://thunderskill.com/vehimgs/ussr_su_57b.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1546,uk_valentine_mk_11,Valentine XI,https://thunderskill.com/en/vehicle/uk_valentine_mk_11,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,2,2,0.0,65.99285714285716,Valentine XI uk_valentine_mk_11 Medium Tank,https://thunderskill.com/vehimgs/uk_valentine_mk_11.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2886,sw_pbil_m40,Pbil m/40,https://thunderskill.com/en/vehicle/sw_pbil_m40,Ground forces,2,Light Tank,light_tank,SWEDEN,R,1,2,0.0,58.27,Pbil m/40 sw_pbil_m40 Light Tank,https://thunderskill.com/vehimgs/sw_pbil_m40.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2952,uk_ac1_sentinel,A.C.I,https://thunderskill.com/en/vehicle/uk_ac1_sentinel,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,2,2,0.0,50.44125000000001,A.C.I uk_ac1_sentinel Medium Tank,https://thunderskill.com/vehimgs/uk_ac1_sentinel.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2754,cn_gmc_cckw_353_m45_quad,CCKW 353 (M45),https://thunderskill.com/en/vehicle/cn_gmc_cckw_353_m45_quad,Ground forces,2,SPAA,spaa,CHINA,R,2,2,0.0,32.01066666666667,CCKW 353 (M45) cn_gmc_cckw_353_m45_quad SPAA,https://thunderskill.com/vehimgs/cn_gmc_cckw_353_m45_quad.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2600,sw_pvlvv_fm42,Pvlvv fm/42,https://thunderskill.com/en/vehicle/sw_pvlvv_fm42,Ground forces,2,SPAA,spaa,SWEDEN,R,1,2,0.0,22.218888888888884,Pvlvv fm/42 sw_pvlvv_fm42 SPAA,https://thunderskill.com/vehimgs/sw_pvlvv_fm42.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1991,ussr_btr_152a,BTR-152A,https://thunderskill.com/en/vehicle/ussr_btr_152a,Ground forces,2,SPAA,spaa,USSR,R,2,2,50.0,21.177741935483873,BTR-152A ussr_btr_152a SPAA,https://thunderskill.com/vehimgs/ussr_btr_152a.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1527,uk_a_13_mk2_1939,A13 Mk II 1939,https://thunderskill.com/en/vehicle/uk_a_13_mk2_1939,Ground forces,2,Light Tank,light_tank,BRITAIN,R,1,2,0.0,7.841739130434783,A13 Mk II 1939 uk_a_13_mk2_1939 Light Tank,https://thunderskill.com/vehimgs/uk_a_13_mk2_1939.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1788,us_mk1_grant,Grant I,https://thunderskill.com/en/vehicle/us_mk1_grant,Ground forces,2,Medium Tank,medium_tank,USA,R,2,2,0.0,0.0,Grant I us_mk1_grant Medium Tank,https://thunderskill.com/vehimgs/us_mk1_grant.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1622,germ_stug_III_ausf_F,StuG III F,https://thunderskill.com/en/vehicle/germ_stug_III_ausf_F,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,2,1,0.0,82.945,StuG III F germ_stug_III_ausf_F Tank Destroyer,https://thunderskill.com/vehimgs/germ_stug_iii_ausf_f.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2296,it_p_40,P40,https://thunderskill.com/en/vehicle/it_p_40,Ground forces,2,Medium Tank,medium_tank,ITALY,R,2,1,0.0,65.65966666666667,P40 it_p_40 Medium Tank,https://thunderskill.com/vehimgs/it_p_40.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1238,ussr_t_70_1942,T-70,https://thunderskill.com/en/vehicle/ussr_t_70_1942,Ground forces,2,Light Tank,light_tank,USSR,R,1,1,0.0,63.92,T-70 ussr_t_70_1942 Light Tank,https://thunderskill.com/vehimgs/ussr_t_70_1942.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2602,sw_strv_m41_s2,Strv m/41 S-II,https://thunderskill.com/en/vehicle/sw_strv_m41_s2,Ground forces,2,Light Tank,light_tank,SWEDEN,R,2,1,0.0,62.76727272727271,Strv m/41 S-II sw_strv_m41_s2 Light Tank,https://thunderskill.com/vehimgs/sw_strv_m41_s2.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1415,ussr_gaz_mm_72k,GAZ-MM (72-K),https://thunderskill.com/en/vehicle/ussr_gaz_mm_72k,Ground forces,2,SPAA,spaa,USSR,R,2,1,0.0,60.8705882352941,GAZ-MM (72-K) ussr_gaz_mm_72k SPAA,https://thunderskill.com/vehimgs/ussr_gaz_mm_72k.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1650,ussr_su_76m_1943,SU-76M,https://thunderskill.com/en/vehicle/ussr_su_76m_1943,Ground forces,2,Tank Destroyer,tank_destroyer,USSR,R,1,1,0.0,56.17,SU-76M ussr_su_76m_1943 Tank Destroyer,https://thunderskill.com/vehimgs/ussr_su_76m_1943.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2694,jp_type_1_chi_he_5th_regiment,Chi-He (5th Regiment),https://thunderskill.com/en/vehicle/jp_type_1_chi_he_5th_regiment,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,2,1,100.0,17.26588235294118,Chi-He (5th Regiment) jp_type_1_chi_he_5th_regiment Medium Tank,https://thunderskill.com/vehimgs/jp_type_1_chi_he_5th_regiment.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1797,ussr_m3c,M3 Medium,https://thunderskill.com/en/vehicle/ussr_m3c,Ground forces,2,Medium Tank,medium_tank,USSR,R,2,0,0.0,85.90857142857143,M3 Medium ussr_m3c Medium Tank,https://thunderskill.com/vehimgs/ussr_m3c.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3604,us_lvt_a1_m24,LVT(A)(1) (M24),https://thunderskill.com/en/vehicle/us_lvt_a1_m24,Ground forces,2,other,other,USA,R,2,0,0.0,83.77,LVT(A)(1) (M24) us_lvt_a1_m24 other,,2026-08-28T10:00:19.131104+00:00
2026-08-28,3158,fr_char_2c,2C,https://thunderskill.com/en/vehicle/fr_char_2c,Ground forces,2,Heavy Tank,heavy_tank,FRANCE,R,2,0,0.0,81.91714285714285,2C fr_char_2c Heavy Tank,https://thunderskill.com/vehimgs/fr_char_2c.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1796,ussr_kv_2_1940,KV-2 (1940),https://thunderskill.com/en/vehicle/ussr_kv_2_1940,Ground forces,2,Heavy Tank,heavy_tank,USSR,R,3,0,0.0,76.61636363636363,KV-2 (1940) ussr_kv_2_1940 Heavy Tank,https://thunderskill.com/vehimgs/ussr_kv_2_1940.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1908,ussr_su_5_1,SU-5-1,https://thunderskill.com/en/vehicle/ussr_su_5_1,Ground forces,2,Tank Destroyer,tank_destroyer,USSR,R,1,0,0.0,75.5,SU-5-1 ussr_su_5_1 Tank Destroyer,https://thunderskill.com/vehimgs/ussr_su_5_1.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3189,germ_pzkpfw_38t_na,Pz.38(t) n.A.,https://thunderskill.com/en/vehicle/germ_pzkpfw_38t_na,Ground forces,2,Light Tank,light_tank,GERMANY,R,1,0,0.0,71.18000000000002,Pz.38(t) n.A. germ_pzkpfw_38t_na Light Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_38t_na.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3227,it_40_43m_zrinyi_2,Zrinyi II,https://thunderskill.com/en/vehicle/it_40_43m_zrinyi_2,Ground forces,2,Tank Destroyer,tank_destroyer,ITALY,R,2,0,0.0,66.365,Zrinyi II it_40_43m_zrinyi_2 Tank Destroyer,https://thunderskill.com/vehimgs/it_40_43m_zrinyi_2.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3466,cn_hq_17,HQ17,https://thunderskill.com/en/vehicle/cn_hq_17,Ground forces,2,SPAA,spaa,CHINA,R,8,0,0.0,65.03999999999999,HQ17 cn_hq_17 SPAA,,2026-08-28T10:00:19.131104+00:00
2026-08-28,2450,cn_type_97_chi_ha,␗Chi-Ha,https://thunderskill.com/en/vehicle/cn_type_97_chi_ha,Ground forces,2,Medium Tank,medium_tank,CHINA,R,1,0,0.0,57.507058823529405,␗Chi-Ha cn_type_97_chi_ha Medium Tank,https://thunderskill.com/vehimgs/cn_type_97_chi_ha.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1917,us_m8_scott,M8 HMC,https://thunderskill.com/en/vehicle/us_m8_scott,Ground forces,2,Tank Destroyer,tank_destroyer,USA,R,1,0,0.0,56.104285714285716,M8 HMC us_m8_scott Tank Destroyer,https://thunderskill.com/vehimgs/us_m8_scott.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2956,it_41m_turan_2,Turan II,https://thunderskill.com/en/vehicle/it_41m_turan_2,Ground forces,2,Medium Tank,medium_tank,ITALY,R,2,0,0.0,55.49,Turan II it_41m_turan_2 Medium Tank,https://thunderskill.com/vehimgs/it_41m_turan_2.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1808,uk_centurion_mk_3_ss11,Strv 81 (RB 52),https://thunderskill.com/en/vehicle/uk_centurion_mk_3_ss11,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,4,0,0.0,52.922916666666644,Strv 81 (RB 52) uk_centurion_mk_3_ss11 Medium Tank,https://thunderskill.com/vehimgs/uk_centurion_mk_3_ss11.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,3379,il_sholef,Sholef,https://thunderskill.com/en/vehicle/il_sholef,Ground forces,2,Tank Destroyer,tank_destroyer,ISRAEL,R,4,0,0.0,52.04,Sholef il_sholef Tank Destroyer,,2026-08-28T10:00:19.131104+00:00
2026-08-28,2693,uk_crusader_mk_2_the_saint,"Crusader ""The Saint""",https://thunderskill.com/en/vehicle/uk_crusader_mk_2_the_saint,Ground forces,2,Light Tank,light_tank,BRITAIN,R,2,0,0.0,49.43,"Crusader ""The Saint"" uk_crusader_mk_2_the_saint Light Tank",https://thunderskill.com/vehimgs/uk_crusader_mk_2_the_saint.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1705,ussr_t_126sp,T-126,https://thunderskill.com/en/vehicle/ussr_t_126sp,Ground forces,2,Light Tank,light_tank,USSR,R,2,0,0.0,47.0,T-126 ussr_t_126sp Light Tank,https://thunderskill.com/vehimgs/ussr_t_126sp.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1217,uk_ac4_thunderbolt,A.C.IV,https://thunderskill.com/en/vehicle/uk_ac4_thunderbolt,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,3,0,0.0,46.14999999999999,A.C.IV uk_ac4_thunderbolt Medium Tank,https://thunderskill.com/vehimgs/uk_ac4_thunderbolt.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1665,us_m2_medium,M2,https://thunderskill.com/en/vehicle/us_m2_medium,Ground forces,2,Medium Tank,medium_tank,USA,R,1,0,0.0,45.92,M2 us_m2_medium Medium Tank,https://thunderskill.com/vehimgs/us_m2_medium.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2286,it_m13_40_serie_3,M13/40 (III),https://thunderskill.com/en/vehicle/it_m13_40_serie_3,Ground forces,2,Medium Tank,medium_tank,ITALY,R,1,0,0.0,44.72,M13/40 (III) it_m13_40_serie_3 Medium Tank,https://thunderskill.com/vehimgs/it_m13_40_serie_3.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2451,cn_m5a1_stuart,␗M5A1,https://thunderskill.com/en/vehicle/cn_m5a1_stuart,Ground forces,2,Light Tank,light_tank,CHINA,R,2,0,0.0,44.390666666666675,␗M5A1 cn_m5a1_stuart Light Tank,https://thunderskill.com/vehimgs/cn_m5a1_stuart.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1912,germ_sturmpanzer_II,Sturmpanzer II,https://thunderskill.com/en/vehicle/germ_sturmpanzer_II,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,1,0,0.0,37.89,Sturmpanzer II germ_sturmpanzer_II Tank Destroyer,https://thunderskill.com/vehimgs/germ_sturmpanzer_ii.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1110,uk_a_13_mk1,A13 Mk I,https://thunderskill.com/en/vehicle/uk_a_13_mk1,Ground forces,2,Light Tank,light_tank,BRITAIN,R,1,0,0.0,36.24533333333333,A13 Mk I uk_a_13_mk1 Light Tank,https://thunderskill.com/vehimgs/uk_a_13_mk1.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1228,germ_pzsfl_IVa_dickermax,Dicker Max,https://thunderskill.com/en/vehicle/germ_pzsfl_IVa_dickermax,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,2,0,0.0,35.26,Dicker Max germ_pzsfl_IVa_dickermax Tank Destroyer,https://thunderskill.com/vehimgs/germ_pzsfl_iva_dickermax.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1179,germ_pzkpfw_38t_Marder_III,Marder III,https://thunderskill.com/en/vehicle/germ_pzkpfw_38t_Marder_III,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,1,0,0.0,34.54,Marder III germ_pzkpfw_38t_Marder_III Tank Destroyer,https://thunderskill.com/vehimgs/germ_pzkpfw_38t_marder_iii.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,2830,it_toldi_II_a,Toldi IIA,https://thunderskill.com/en/vehicle/it_toldi_II_a,Ground forces,2,Light Tank,light_tank,ITALY,R,1,0,0.0,34.019999999999996,Toldi IIA it_toldi_II_a Light Tank,https://thunderskill.com/vehimgs/it_toldi_ii_a.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1544,uk_valentine_mk_1,Valentine I,https://thunderskill.com/en/vehicle/uk_valentine_mk_1,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,2,0,0.0,33.87461538461537,Valentine I uk_valentine_mk_1 Medium Tank,https://thunderskill.com/vehimgs/uk_valentine_mk_1.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1677,uk_a_12_mk_2_matilda_2,Matilda III,https://thunderskill.com/en/vehicle/uk_a_12_mk_2_matilda_2,Ground forces,2,Heavy Tank,heavy_tank,BRITAIN,R,2,0,0.0,32.970000000000006,Matilda III uk_a_12_mk_2_matilda_2 Heavy Tank,https://thunderskill.com/vehimgs/uk_a_12_mk_2_matilda_2.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1854,jp_type_89b_i_go_otsu,I-Go Ko,https://thunderskill.com/en/vehicle/jp_type_89b_i_go_otsu,Ground forces,2,Light Tank,light_tank,JAPAN,R,1,0,0.0,31.10000000000001,I-Go Ko jp_type_89b_i_go_otsu Light Tank,https://thunderskill.com/vehimgs/jp_type_89b_i_go_otsu.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1400,us_halftrack_m15,M15 CGMC,https://thunderskill.com/en/vehicle/us_halftrack_m15,Ground forces,2,SPAA,spaa,USA,R,1,0,0.0,30.98,M15 CGMC us_halftrack_m15 SPAA,https://thunderskill.com/vehimgs/us_halftrack_m15.png,2026-08-28T10:00:19.131104+00:00
2026-08-28,1952,uk_a_22_mk_1_churchill_1941,Churchill I,https://thunderskill.com/en/vehicle/uk_a_22_mk_1_churchill_1941,Ground forces,2,Heavy Tank,heavy_tank,BRITAIN,R,2,0,0.0,28.959999999999997,Churchill I uk_a_22_mk_1_churchill_1941 Heavy Tank,https://thunderskill.com/vehimgs/uk_a_22_mk_1_churchill_1941.png,2026-08-28T10:00:19.131104+00:00
